10000
0.003,-1.085,0
-0.373,0.421,1
0.741,-1.156,0
-2.574,0.149,0
1.93,-0.217,0
-2.212,0.61,0
2.604,0.801,0
1.675,0.071,0
2.148,1.046,0
1.711,-0.54,0
0.536,0.003,1
2.075,-1.312,0
-1.24,0.838,1
-2.705,-0.84,0
1.752,0.428,0
1.058,-1.393,0
1.444,-0.543,1
1.935,-0.092,0
1.607,-0.746,1
-1.088,1.212,0
0.556,0.294,1
-2.466,1.316,0
-2.58,-0.803,0
1.325,0.123,0
-2.2,-0.599,0
1.776,0.725,0
-0.235,-0.229,1
-0.385,0.447,1
1.71,1.154,0
-2.328,0.267,0
-1.225,1.391,0
1.434,-0.964,1
-2.578,0.629,0
-2.301,-1.138,0
-1.332,-0.594,1
2.738,-0.188,0
-1.987,-0.145,0
-0.411,1.299,0
-0.891,0.325,1
-0.515,-0.354,1
0.108,0.287,1
2.25,-1.126,0
-1.618,0.314,0
-1.272,-1.198,0
-1.466,0.026,0
-0.701,0.141,1
-1.548,0.039,0
0.505,0.322,1
-2.21,0.349,0
0.052,-0.755,1
-0.541,-0.022,1
0.519,0.242,1
-2.24,1.298,0
0.266,-0.39,1
-1.054,-0.449,1
1.551,0.904,1
0.701,-1.237,0
0.279,1.144,0
1.529,-0.104,0
-1.494,-1.356,0
2.779,0.204,0
-0.989,1.161,0
-2.708,-0.07,0
-0.396,-0.187,1
1.678,-0.962,1
0.488,-1.054,0
0.331,-1.201,0
-0.081,-0.441,1
1.426,0.013,0
-2.28,1.073,0
-1.543,-1.268,0
1.392,0.75,1
-2.116,-0.243,0
1.04,-1.149,0
-1.544,-1.076,0
-1.94,0.764,0
2.773,0.89,0
-1.435,1.079,0
0.71,-0.857,1
-0.146,-0.822,1
0.567,-0.105,1
0.17,-0.45,1
-0.178,1.274,0
0.388,0.63,1
-0.348,1.214,0
2.439,-0.567,0
0.708,-0.576,1
-0.333,-0.067,1
-0.834,1.081,0
-1.844,-0.789,0
-1.866,-0.339,0
1.093,-0.668,1
-1.604,-1.372,0
-0.89,-0.18,1
1.281,-1.386,0
1.713,-1.004,0
1.184,-0.682,1
-1.486,-1.063,0
-2.111,1.129,0
-0.474,-1.255,0
1.816,-0.004,0
2.691,1.201,0
2.554,0.596,0
0.369,-1.12,0
2.789,0.901,0
-0.516,-0.5,1
-0.516,-1.34,0
1.157,-0.578,1
-1.971,0.233,0
-2.046,-0.414,0
-0.204,-0.015,1
-1.123,-1.094,0
0.25,-0.861,1
0.098,0.769,1
1.705,-1.39,0
2.732,1.224,0
-2.368,-0.801,0
-1.041,1.15,0
0.589,-1.371,0
1.553,1.241,0
-0.848,0.826,1
1.096,1.322,0
1.446,-0.827,1
-2.572,-0.885,0
-1.055,1.29,0
2.666,-1.239,0
-0.013,-0.378,1
2.136,-0.243,0
-1.209,-0.63,1
-0.595,-0.535,1
-2.247,-0.9,0
-1.91,-0.295,0
2.538,1.287,0
-1.932,-0.682,0
2.678,-0.35,0
-2.78,-0.792,0
-1.146,-0.728,1
1.978,0.32,0
2.087,0.964,0
-0.337,0.831,1
-0.892,1.076,0
2.263,0.993,0
-1.661,1.284,0
1.419,-0.608,1
2.36,-1.223,0
-2.091,0.217,0
0.137,0.286,1
-1.945,-1.217,0
-2.432,1.246,0
-0.957,-0.817,1
1.804,1.349,0
2.008,-0.881,0
1.26,-0.97,1
2.743,-0.768,0
0.403,-0.389,1
-0.23,0.031,1
-1.039,1.249,0
-2.782,-0.768,0
0.856,-0.098,1
1.079,0.212,1
-2.537,-0.894,0
0.549,-1.059,0
2.743,-0.997,0
-2.0,0.773,0
0.239,0.827,1
-0.964,-0.125,1
-0.868,-0.221,1
-1.268,-1.0,0
-0.817,-0.075,1
-1.503,-0.378,0
-2.693,0.737,0
0.511,0.866,1
0.476,-0.512,1
0.445,1.011,0
2.799,1.169,0
2.1,1.362,0
-2.565,-0.69,0
1.692,-0.477,0
0.756,0.951,1
0.75,0.012,1
1.25,0.176,0
2.308,-0.09,0
-1.051,-0.449,1
1.242,-0.281,1
1.784,-0.023,0
1.372,0.635,1
-2.081,0.161,0
-2.495,-0.514,0
1.644,0.154,0
0.36,-0.042,1
2.298,1.089,0
0.79,0.84,1
0.092,1.209,0
1.861,-1.16,0
-1.436,0.442,1
-1.668,0.114,0
2.396,1.017,0
-2.71,-1.196,0
-2.291,-1.166,0
0.973,0.485,1
2.604,-1.181,0
-0.553,-0.502,1
1.66,-1.225,0
1.643,0.686,1
1.274,-1.315,0
-1.844,0.013,0
0.432,0.988,1
-0.588,0.755,1
-1.555,0.029,0
-1.289,0.489,1
-2.0,1.026,0
-0.094,-1.288,0
2.067,-0.52,0
0.953,1.371,0
-0.484,0.741,1
2.043,0.693,0
-2.072,1.035,0
1.383,-0.12,0
0.019,1.176,0
1.092,1.196,0
-1.512,0.964,1
0.396,-1.164,0
1.955,-0.086,0
-0.622,1.297,0
2.113,0.837,0
-1.15,1.308,0
-1.774,0.08,0
2.299,-0.054,0
0.483,-0.094,1
1.388,-1.184,0
-0.473,-1.009,0
-2.413,-0.205,0
0.339,1.047,0
2.027,-0.299,0
0.696,-1.249,0
-0.065,0.016,1
-2.524,-1.151,0
-1.486,-0.681,1
-0.798,0.048,1
1.126,-0.865,1
-1.385,0.586,1
-0.021,0.071,1
0.264,-0.091,1
2.785,-1.106,0
0.988,-0.73,1
-0.793,-1.251,0
-2.004,1.318,0
-2.496,-1.264,0
1.928,0.771,0
-2.06,-0.418,0
0.223,-0.276,1
2.626,0.967,0
-2.437,-1.361,0
-2.518,1.303,0
-2.024,0.237,0
-0.193,1.36,0
1.766,-0.758,0
-1.138,-0.733,1
-1.69,1.341,0
-2.664,0.436,0
-1.591,0.496,0
2.304,-0.411,0
-0.918,-1.4,0
1.509,-0.619,1
1.153,-0.758,1
1.789,-0.028,0
0.739,0.498,1
-2.257,0.352,0
-0.318,1.299,0
-0.682,-1.248,0
0.338,0.69,1
1.491,1.329,0
-0.924,-0.294,1
1.858,1.106,0
0.097,0.31,1
-0.541,-0.857,1
-0.034,0.286,1
2.729,0.909,0
0.317,-0.924,1
-0.109,0.621,1
-0.063,-0.101,1
2.254,-1.139,0
1.426,-0.368,0
0.027,-0.115,1
-2.594,1.304,0
-0.651,1.395,0
-0.38,0.362,1
-1.867,0.76,0
-0.685,-1.114,0
2.034,0.733,0
-1.93,-1.089,0
-1.388,0.788,1
0.46,1.003,0
-0.311,-1.242,0
-1.843,-1.347,0
0.698,0.148,1
0.247,0.578,1
1.446,0.893,1
-2.72,-1.108,0
-2.239,1.245,0
-1.577,-0.513,0
-1.727,0.381,0
-2.545,0.57,0
-1.037,1.122,0
-1.095,0.13,1
2.744,-0.387,0
0.744,0.731,1
1.258,0.577,1
0.02,-0.463,1
1.078,0.356,1
-2.156,-0.539,0
-2.146,1.352,0
1.687,1.06,0
1.409,0.691,1
-1.403,1.085,0
0.362,-0.707,1
-2.771,-0.313,0
0.506,-1.092,0
-2.42,0.855,0
2.375,-0.28,0
2.171,-0.937,0
-0.731,-0.796,1
-1.945,1.381,0
-2.418,0.905,0
0.289,-0.635,1
0.148,0.819,1
1.478,1.005,0
-2.77,-0.138,0
1.686,-0.479,0
-2.264,0.782,0
-0.2,-1.162,0
2.198,-0.029,0
0.34,1.195,0
1.647,-1.217,0
-0.004,-0.826,1
-2.252,0.378,0
2.157,-1.227,0
-0.046,-1.014,0
1.196,1.246,0
-2.775,1.263,0
0.214,-0.822,1
1.778,-0.519,0
-0.265,-0.525,1
-0.88,1.396,0
1.077,-0.446,1
-2.602,0.069,0
2.701,-0.013,0
-1.529,0.431,0
0.978,-0.407,1
-1.57,0.156,0
1.658,0.183,0
0.863,-0.363,1
-2.248,0.049,0
-2.217,0.302,0
1.196,-0.74,1
-0.244,1.31,0
-1.887,-0.05,0
1.784,-0.26,0
2.645,-0.047,0
-0.14,-1.008,0
-2.663,-0.789,0
1.292,1.381,0
-1.783,1.381,0
-1.608,-0.429,0
-0.404,1.286,0
2.038,0.664,0
0.675,-0.537,1
-0.0,-1.148,0
-0.679,-1.221,0
1.841,0.756,0
-1.734,-0.077,0
-1.374,1.165,0
1.745,0.919,1
2.739,-0.61,0
-2.471,-0.466,0
-0.4,0.033,1
1.253,-0.168,0
-1.913,0.202,0
1.12,-0.627,1
-1.541,-0.15,0
-0.404,1.153,0
0.989,-0.161,1
1.414,-0.652,1
-0.271,0.975,1
0.809,1.294,0
-2.04,0.927,0
-0.263,-0.038,1
-1.359,0.781,1
2.704,-1.007,0
-0.797,-0.732,1
2.233,0.84,0
-2.126,0.22,0
2.618,-0.552,0
-1.191,-0.914,1
-0.015,-0.356,1
1.939,-1.365,0
2.452,0.662,0
2.373,1.212,0
1.124,0.061,0
2.12,-0.261,0
-2.343,0.272,0
-1.046,1.029,0
-1.537,0.439,0
1.193,-0.586,1
-2.685,1.248,0
0.503,-0.773,1
2.147,0.979,0
1.002,0.738,1
2.545,0.499,0
2.679,0.924,0
-2.375,-1.292,0
0.302,-0.748,1
-1.192,-0.67,1
1.425,0.717,1
1.056,0.949,1
0.435,0.171,1
2.798,0.369,0
1.907,0.22,0
0.011,0.961,1
-2.227,0.344,0
0.035,-1.226,0
-1.372,0.194,0
-0.097,-0.059,1
-1.29,1.193,0
1.336,1.347,0
-0.953,-0.341,1
-2.052,-0.411,0
-1.725,0.778,1
-2.769,0.024,0
2.175,-0.015,0
2.061,-1.314,0
-1.728,1.289,0
-0.49,0.521,1
-1.665,-1.053,0
-0.017,0.751,1
1.879,-0.971,1
0.482,-1.077,0
-1.549,1.191,0
-1.822,1.275,0
2.593,-1.143,0
1.457,-0.001,0
-2.483,1.367,0
-0.699,-0.209,1
2.672,-0.459,0
-1.096,-0.679,1
-2.8,-0.313,0
-2.196,-0.626,0
-1.596,-0.927,1
1.705,1.124,0
-1.59,0.129,0
-2.513,-0.878,0
-2.017,-0.92,0
2.469,0.907,0
-0.23,1.331,0
-1.481,-1.138,0
-2.49,-1.134,0
1.108,1.258,0
-0.947,0.371,1
-0.621,-0.45,1
-1.128,1.266,0
1.009,0.278,1
2.076,1.378,0
2.471,-0.903,0
-0.204,1.138,0
-1.981,-0.97,0
-1.111,1.065,0
-2.014,-0.47,0
-1.829,1.244,0
-1.692,-1.269,0
-2.529,0.333,0
-1.253,1.34,0
0.75,-0.555,1
1.264,-0.35,1
1.846,0.565,0
1.36,-0.087,0
1.688,-1.293,0
-2.275,0.915,0
-2.11,-0.272,0
0.025,-0.262,1
-2.5,-1.065,0
-1.257,-0.705,1
2.639,-1.135,0
0.801,-0.258,1
0.097,-1.373,0
0.719,-1.303,0
0.062,-1.264,0
-2.475,-0.063,0
1.834,-0.775,0
1.026,0.703,1
0.138,1.349,0
0.136,0.315,1
0.315,0.389,1
2.637,-0.617,0
-0.778,-1.251,0
-2.091,0.289,0
-2.179,-0.466,0
0.263,-0.508,1
-2.755,-0.482,0
-2.566,0.741,0
0.77,0.509,1
-0.977,-0.222,1
1.64,-0.762,1
1.347,-0.473,1
2.523,-0.391,0
2.205,-0.368,0
2.599,0.178,0
0.203,1.114,0
1.612,-0.186,0
1.441,0.392,0
-2.453,-1.27,0
0.393,0.99,1
-0.875,0.163,1
1.097,-1.072,0
-0.637,0.813,1
2.789,-0.801,0
2.744,0.393,0
1.953,-0.405,0
-1.237,-0.819,1
-0.685,1.316,0
1.694,1.348,0
-0.807,0.155,1
0.838,-0.101,1
-0.587,1.304,0
0.011,1.185,0
-0.717,1.116,0
-0.795,0.532,1
-2.444,-1.116,0
-1.899,-0.605,0
-2.267,0.178,0
-1.654,-0.683,1
2.405,-1.376,0
2.799,0.911,0
-2.672,-0.227,0
1.875,-0.442,0
0.551,-0.367,1
2.621,1.39,0
0.647,-0.934,1
-1.083,-0.048,0
-0.74,0.81,1
1.605,-0.723,1
0.681,-1.175,0
-1.076,0.951,1
-0.003,-0.375,1
-1.943,-0.162,0
-1.889,-1.351,0
0.658,-1.041,0
1.167,-0.148,0
-1.895,-1.009,0
2.668,-0.214,0
2.201,-0.719,0
-1.49,-0.095,0
1.852,-0.892,1
-0.201,-0.975,1
1.162,-1.241,0
0.452,-0.696,1
-2.662,-0.427,0
-0.842,1.3,0
1.084,0.439,1
0.008,-0.61,1
1.753,0.359,0
-0.382,-1.219,0
-1.155,0.951,1
-0.238,0.73,1
-0.528,0.12,1
0.373,0.903,1
-2.755,-1.233,0
2.268,0.36,0
2.77,-1.179,0
-1.395,0.202,0
-0.997,-0.833,1
2.231,0.571,0
0.691,-0.342,1
1.084,-1.01,0
-1.749,0.464,0
-2.097,-0.883,0
-1.515,-0.65,1
1.434,0.757,1
1.766,-1.391,0
-1.16,1.341,0
-1.103,-1.025,0
-1.057,0.836,1
0.401,1.299,0
-0.843,-1.111,0
-1.411,-1.148,0
-0.202,-0.527,1
1.502,0.391,0
1.161,-0.601,1
0.632,1.012,0
2.613,1.057,0
-0.22,-0.217,1
-0.281,0.533,1
-0.518,-0.319,1
0.483,0.664,1
1.648,-0.565,0
1.172,1.121,0
-2.048,-1.206,0
-0.241,0.554,1
-1.035,-0.344,1
-0.718,-0.281,1
1.374,1.142,0
-0.777,0.152,1
-0.215,0.139,1
2.494,0.494,0
-2.323,-1.21,0
1.312,-0.041,0
-2.526,-0.67,0
-2.119,-1.009,0
-1.961,0.461,0
1.152,0.747,1
-2.549,0.285,0
-1.089,0.122,1
0.285,-1.262,0
-0.095,0.564,1
2.8,0.506,0
2.052,-1.072,0
-1.894,0.308,0
2.753,0.094,0
0.371,0.505,1
-0.615,-0.943,1
-1.059,-0.819,1
2.227,-0.282,0
-2.005,1.06,0
-0.158,-0.387,1
1.103,1.177,0
2.023,-0.309,0
-1.003,-0.194,1
-2.75,0.789,0
2.182,-1.316,0
0.29,0.11,1
1.997,-1.369,0
-0.608,-1.293,0
-2.743,-0.27,0
-0.596,-0.927,1
-2.419,0.539,0
-0.293,-0.197,1
-0.39,-1.268,0
0.665,-0.673,1
-1.061,-1.368,0
-2.663,-1.055,0
-1.926,0.043,0
-1.452,0.614,1
0.575,-0.696,1
1.396,-0.53,1
0.033,0.17,1
0.743,-0.383,1
1.673,1.005,0
-0.235,-0.094,1
-2.588,-1.393,0
1.265,-1.347,0
2.753,0.017,0
-0.861,1.361,0
-0.427,0.173,1
-2.718,0.308,0
0.016,-1.205,0
-2.778,-0.324,0
0.972,0.248,1
-0.736,1.09,0
-2.596,0.41,0
2.721,-1.238,0
-0.746,1.075,0
-1.102,0.912,1
0.302,0.092,1
-0.366,0.619,1
-1.005,0.433,1
1.327,1.161,0
-2.18,-0.446,0
-2.196,0.783,0
-1.753,-1.002,0
-0.352,-0.541,1
-1.879,-0.132,0
-1.877,1.339,0
1.321,0.093,0
1.575,-1.332,0
1.967,1.203,0
1.716,-0.521,0
0.346,-1.03,0
2.779,-0.045,0
-0.67,1.33,0
-1.557,-0.417,0
-1.675,0.889,1
-2.373,-1.367,0
-0.577,-0.148,1
2.765,-0.238,0
-2.153,-0.288,0
1.506,-0.879,1
-0.347,-0.862,1
-1.05,-0.702,1
-1.639,1.085,0
2.37,-1.118,0
-2.218,-0.467,0
-0.386,0.088,1
-2.704,-0.319,0
0.128,0.81,1
2.559,-0.362,0
1.716,0.801,1
0.294,-1.333,0
-2.747,-0.25,0
-0.898,-0.597,1
-1.226,0.744,1
2.562,-0.369,0
0.529,-0.353,1
-1.099,-0.23,1
0.386,0.018,1
-0.505,-0.155,1
-0.05,0.07,1
1.775,-0.365,0
-2.024,-1.31,0
0.208,0.542,1
2.68,-1.173,0
-2.155,-1.029,0
-1.166,0.468,1
0.159,-1.241,0
1.518,-0.876,1
-0.524,-0.743,1
-0.504,0.227,1
-2.604,1.158,0
-1.346,-1.234,0
1.974,1.285,0
0.367,-0.58,1
1.789,-0.596,0
1.08,-1.009,0
2.069,-1.254,0
2.418,-0.557,0
0.491,1.303,0
2.426,-1.261,0
-2.615,-1.298,0
-0.634,1.008,0
1.128,0.994,1
2.672,0.03,0
-0.072,-0.678,1
1.849,-1.18,0
2.39,-0.337,0
-2.522,0.535,0
-0.038,0.629,1
1.881,0.756,0
-0.892,0.034,1
2.024,-1.155,0
1.781,-0.723,0
